time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
184789.65004753,3.6275554016624,80.271261868208,0.018664493753826,0.0043518455405131,0.048459903079848,0.00051123794246128,-0.00015327401032083,-0.00015339252269457,0.0027202466259701,-0.0011485126512531,-0.0013671625652712,0.00028651648939756,0.0021838979087929,673240,22406,127,5
184793.27760293,3.6275554016624,80.271527620167,0.018730875091018,0.0043739491511961,0.048504128956593,0.00051123946606939,-0.00015327413755226,-0.00015339301655685,0.002722552535716,-0.0011495438969571,-0.0013684363267986,0.00028655939508077,0.0021816911474999,673240,22406,148,6
184798.71893603,5.4413331024936,80.271920986926,0.018831408266402,0.0044042237384609,0.048571416055946,0.00051124172163901,-0.00015327430671932,-0.00015339376748293,0.0027260449015866,-0.0011511152347046,-0.0013703560194452,0.00028662430200811,0.0021783107551289,673240,22406,229,9
184802.38285768,3.6639216445641,80.272184824066,0.018899817908087,0.0044232597024755,0.048617630964435,0.00051124323503683,-0.00015327441151097,-0.00015339428110121,0.0027284137126568,-0.0011521855572522,-0.00137165361298,0.00028666806173237,0.0021760070087895,673240,22406,151,6
184804.83768518,2.4548275018579,80.272360884049,0.018946068826569,0.0044359097224966,0.048648563834981,0.00051124424388844,-0.0001532744775115,-0.00015339462532573,0.0027300088032362,-0.0011529083908183,-0.0013725252713667,0.00028669722416372,0.0021744591286867,673240,22406,127,5
184807.29251268,2.4548275018579,80.27253479107,0.018993511508854,0.0044493262680994,0.048679524613644,0.00051124523528495,-0.00015327453327193,-0.00015339496283125,0.0027316109742333,-0.001153636583864,-0.0013733986511875,0.0002867263844229,0.0021729058051978,673240,22406,126,5
184809.75961432,2.4671016393672,80.272708795637,0.019041378099059,0.0044624507373102,0.048710860040438,0.00051124622705087,-0.00015327458596059,-0.00015339530319353,0.0027332282247247,-0.0011543737474273,-0.0013742781394007,0.00028675589313095,0.0021713362103202,673240,22406,169,7
184812.22671596,2.4671016393672,80.272881903593,0.019090224469514,0.0044755358375482,0.048742263409634,0.00051124721130892,-0.00015327463062012,-0.00015339564396548,0.0027348524952706,-0.0011551161751121,-0.0013751593834352,0.00028678521748803,0.0021697360566318,673240,22406,127,5
184815.92736842,3.7006524590508,80.273141540656,0.019161703189763,0.0044954223862758,0.048789819934987,0.00051124869046486,-0.0001532747094632,-0.00015339615000489,0.0027373050561227,-0.0011562418846824,-0.0013764853404435,0.00028682936192518,0.0021672424692511,673240,22406,148,6
184821.47834711,5.5509786885762,80.273529299168,0.019265654237908,0.0045265515682642,0.048862262358225,0.00051125090214921,-0.00015327484777696,-0.00015339689130225,0.002741022264933,-0.0011579584627818,-0.0013784846390812,0.0002868959861512,0.0021634326488931,673240,22406,176,7
184825.21609861,3.7377514999528,80.273786740339,0.019336417993692,0.0045485945488801,0.048911010064226,0.00051125236456418,-0.00015327493109855,-0.00015339737804427,0.0027435443338399,-0.0011591280533662,-0.0013798362250524,0.00028694101183038,0.0021608759054803,673240,22406,151,6
184828.95385011,3.7377514999528,80.274046263182,0.019403426954475,0.0045728610974711,0.048960354858984,0.00051125384316412,-0.00015327504656261,-0.00015339784742639,0.0027460878416145,-0.0011603126370219,-0.0013811942554175,0.00028698616511072,0.0021583171333923,673240,22406,173,7
184834.56047736,5.6066272499292,80.274439316401,0.019500400828249,0.0046124699305068,0.049035374526153,0.00051125608570174,-0.0001532752556374,-0.00015339853149833,0.0027499573654787,-0.0011621263236588,-0.001383248743254,0.00028705449815966,0.0021543518665851,673240,22406,205,8
184842.97041823,8.4099408748938,80.275063842236,0.01963104647147,0.0046669888167018,0.049149879015301,0.00051125970975573,-0.00015327572103722,-0.0001533996272471,0.002755896855871,-0.0011649356203686,-0.0013863768740309,0.00028715963253249,0.0021482578609376,673240,22406,306,10
184846.7645168,3.7940985710335,80.275364707921,0.019687949575408,0.0046890577269714,0.049201987824865,0.00051126147519573,-0.00015327597566955,-0.00015340017031543,0.0027586046179935,-0.0011662213952861,-0.0013877978934966,0.00028720648005559,0.0021455068878759,673240,22406,153,6
184850.55861537,3.7940985710335,80.275677266742,0.019744426206234,0.0047105536822628,0.049254020346783,0.00051126331702405,-0.00015327625426701,-0.0001534007385618,0.0027613386361048,-0.0011675246836812,-0.0013892276282283,0.00028725336491152,0.0021427461151092,673240,22406,154,6
184856.24976323,5.6911478565503,80.276171124459,0.019831323640395,0.0047433352938328,0.049332283070262,0.00051126623392853,-0.00015327670709736,-0.00015340163948494,0.002765491831684,-0.0011695152430415,-0.0013913887012963,0.0002873249022588,0.002138601843659,673240,22406,183,7
184861.96936683,5.719603595833,80.276697393493,0.019924474475113,0.0047786117435045,0.049410261311443,0.00051126934055814,-0.00015327718679679,-0.00015340259839902,0.0027697097576212,-0.001171546354133,-0.0013935738481259,0.00028739696244189,0.0021343804858323,673240,22406,181,7
184865.80150123,3.8321344092081,80.27706559752,0.019987443525499,0.0048043281427285,0.049462315079935,0.00051127151634407,-0.00015327753843423,-0.0001534032584979,0.002772552546529,-0.0011729186911633,-0.0013950431359538,0.00028744472073995,0.0021315231552166,673240,22406,151,6
184867.52174637,1.7202451362935,80.277233839908,0.020015491020497,0.0048169785203174,0.049485693158058,0.00051127251018501,-0.00015327770544273,-0.00015340355299846,0.0027738317524572,-0.0011735368775981,-0.0013957036231154,0.0002874661086757,0.0021302392444935,673240,22406,126,5
184869.24199151,1.7202451362935,80.277403742397,0.020043821395537,0.004830082242363,0.049508971904297,0.00051127351319303,-0.00015327787468787,-0.00015340384832417,0.0027751138136859,-0.00117415705824,-0.0013963649652649,0.0002874875163013,0.0021289557444778,673240,22406,127,5
184871.82235921,2.5803677044403,80.277662602958,0.020086010996963,0.0048507443437844,0.049544004428222,0.00051127504188761,-0.00015327814008403,-0.00015340429197352,0.0027770428150238,-0.0011750914991259,-0.0013973587060678,0.00028751971317167,0.0021270218379205,673240,22406,150,6
